Nombre inmueble,Latitud,Longitud
Esc. Prim. Narciso mendoza,18.60425,-92.580083
Jardin de niÒos adolfo lopez mateos,18.60447,-92.580722
Edificio de la biblioteca,18.60333,-92.5825
Casino ejidal,18.533477,-92.646933
Casino ejidal,18.62167,-92.526944
Biblioteca,18.533385,-92.646057
Esc. Telesecundaria fco. I. Madero,18.62667,-92.521083
Es. Prim. Jesus ortega,18.62206,-92.525528
Esc. Prim. Cleotilde maldonado,18.64253,-92.470306
JARDIN DE NI—OS,18.64203,-92.470806
Esc. Telesecundaria,18.64208,-92.471389
Esc. Prim. Gabriel leyva solano,18.50514,-92.700222
Biblioteca publica rural,18.467804,-92.731261
Esc. Prim. Guadalupe victoria,18.50472,-92.701944
Casino del pueblo,18.003129,-92.939838
Delegacion municipal,17.98849,-92.954179
Esc. Prim. Gral. Emiliano zapata,18.38322,-92.84775
Jardin de niÒos beatriz zentella,18.38244,-92.841278
Alberge escolar gral lazaro cardenas,18.38306,-92.844444
Colegio de bachilleres plantel 18,18.38903,-92.888917
Salon de los taxistas,18.39139,-92.891944
"Esc. Sec. Estatal ""tomas garrido c.""",18.30383,-92.431583
Iglesia catolica,18.40194,-92.955
"Esc. Prim. ""simon sarlat nova""",18.401,-92.952917
Escuela de oficios,18.40169,-92.955472
Centro de desarrollo regional,18.530092,-92.652321
Esc. Prim. Francisco j. Santamaria,18.40178,-92.95925
Centro integrador,18.40207,-92.959463
Delegacion municipal,18.41484,-92.997087
Jardin de niÒos jose m. Pino suarez,18.39322,-92.784639
Esc. Prim. Felipe carrillo,18.40622,-92.973056
Templo evangelico,18.40743,-92.975743
"Templo evangelioc ""getsemani""",18.35306,-92.755278
Iglesia catolica,18.452967,-92.816975
Jardin de niÒos carmita ortiz,18.35061,-92.77125
Iglesia catolica,18.36006,-92.724528
Escuela primaria,18.394345,-92.799839
Iglesia catolica,18.37527,-92.788467
Escuela primaria,18.36778,-92.696667
Escuela telesecundaria,18.359965,-92.724503
Jardin de niÒos,18.36825,-92.697861
Escuela secundaria tecnica 40,18.34,-92.796944
Templo la hermosa,18.34408,-92.809836
Escuela primaria,18.34461,-92.809667
Capilla catolica,18.343931,-92.809738
Escuela primaria biling√ºe,18.39897,-92.942472
Capilla catolica,18.39889,-92.942222
Templo evangelico completo,18.3875,-92.563889
"Esc. Prim. ""nicolas toache diaz""",18.35539,-92.506028
Esc. Telesecundaria,18.32336,-92.55875
Escuela primaria secc. 44,18.012111,-92.951472
Casa ejidal,18.029051,-92.935148
"Esc. Prim. ""rosario garcia""",18.02125,-92.9305
Salon emilio diaz santiago,18.023702,-92.921981
Kinder gabriela mistral,18.024222,-92.920806
"Esc. Prim. ""salvador a.""",18.007737,-92.944793
Iglesia ntra. Sra. De guadalupe,17.974744,-92.932041
Esc. NiÒos heroes,18.0255,-92.900056
Conalep plantel no. 1,18.032587,-92.899154
"Esc. Prim. ""manuel sanchez m.""",18.020111,-92.902139
"Esc. Prim. ""juan manuel lopez",18.071778,-92.871778
"Esc. Prim. ""carlos a. Madrazo""",18.019957,-92.916615
"Esc. Prim. ""francisco i. Madero""",18.12025,-92.798972
Centro de salud rural,18.12,-92.798611
Templo rosas de saron,18.096944,-92.846111
Casa ejidal,18.340768,-92.807924
Capilla del panteon,17.988497,-92.929955
Esc. Prim. Emiliano zapata,18.063139,-92.879778
Salon de baile casino,18.003704,-92.940223
Iglesia del sr. De tila,18.062499,-92.880179
Iglesia san francisco de asis,18.075268,-92.864507
Iglesia cristo rey,18.106944,-92.840556
Telesecundaria florentino hernandez b.,18.105889,-92.841639
Casino del pueblo,18.146876,-92.857668
Esc. Prim. Alba enrique,18.14525,-92.861556
Jardin de niÒos agustin melgar,18.168389,-92.805611
Esc. Prim. Ricardo flores m.,18.169972,-92.805556
Kinder maria montessori,18.145,-92.775278
Parador turistico el pino,18.250887,-92.83336
Iglesia de dios evangelico comp.,18.137824,-92.862529
Kinder ricardo aguilar,18.160333,-92.784639
Esc. Benito juarez,18.163389,-92.784278
Esc. Prim. Eleazar vazquez,18.161667,-92.783889
Iglesia de dios mexico,18.163079,-92.784553
Esc. Prim alfonso caso,18.147083,-92.781194
Esc. Prim josefa ortiz,18.140389,-92.763056
Iglesia nal. Presbiteriana,18.156177,-92.787309
Iglesia san francisco de asis,18.16164,-92.783979
Esc. Prim. Carlos a. Madrazo,18.162167,-92.784278
Esc. Prim. Martha hdz. Montejo,18.148389,-92.753028
Biblioteca rural,18.145152,-92.750507
Esc. Prim. Francisco h.,18.135139,-92.760667
Iglesia bethel,17.938611,-92.980278
Esc. Integral ii,17.96425,-92.979417
Iglesia de la guadalupe,17.938601,-92.980163
Esc. Prim. Eusebio castillo,17.940583,-92.979694
Esc. Prim. Francisco i. Madero,17.931,-93.001278
BIBLIOTECA,17.93,-92.992778
Esc. Prim. Nicanor gonzalez,17.979813,-92.93298
Templo bethel,17.921322,-93.013646
Esc. Ignacio zaragoza,17.926778,-93.024
Iglesia virgen del rosario,17.895278,-93.061111
Iglesia del rosario,17.743807,-91.765382
Caseta de vigilancia,17.909722,-93.109167
Biblioteca,17.981419,-92.923265
Cap. Iglesia san antonio,18.063333,-92.886111
Caseta de vigilancia,17.908611,-93.086389
Templo monte de bethen,17.908611,-93.086389
Esc. Prim. Marieta fuentes,17.908361,-93.086361
Esc. Pablo l. Sidar,17.906611,-93.037389
Kinder maria montessori,17.901972,-93.030889
Esc. Prim. Jose ma. Pino suarez,17.913028,-92.993722
Esc. Rolando montero,17.91925,-92.978861
Esc. Telesecundaria gregorio mendez,17.91725,-93.007722
Esc. Luis gil perez,17.960861,-92.964444
Granja avicola,17.961111,-92.964722
El gran poder,17.9975,-92.960833
Quinta malagon,18.021747,-92.954694
Delegacion,18.023701,-92.963813
Esc. Prim. Armenia fern·ndez d.,17.968,-92.908806
Kinder juan de grijalva,17.963056,-92.903083
Esc. Benito juarez,17.969667,-92.895833
ESC. SEC. TEC. NO. 39,17.977889,-92.907083
KINDER QUETZALCOALT,17.980083,-92.911139
IGLESIA NAL. PRESBITERIANA,17.977923,-92.918307
SALON DE FIESTA,17.99526,-92.906828
Esc. Prim. Emiliano zapata,17.999972,-92.91025
ESC. JOSE HERNANDEZ LEON,17.955194,-92.94975
Caseta de vigilancia,17.99098,-92.940678
Iglesia catolica san jose,17.990206,-92.96782
Bodega del rosario,17.9486,-92.9975
Esc. Miguel hidalgo y costilla,17.973728,-92.991446
Jardin de niÒos blanca luisa a.,17.974167,-92.991889
Capilla evangelica carlos a. M.,17.9486,-92.9975
Jardin de niÒos benito juarez,18.019911,-92.916598
Esc. Prim. Sor juana ines,18.019911,-92.916598
Esc. Carlos pellicer camara,17.973306,-92.967417
Esc. Regulo torpey andrade,17.976833,-92.962972
Esc. Prim. Arnulfo giorgana,18.0026,-92.911806
Cendi casa blanca,18.00022,-92.913852
Esc. Universidad pedagogica,18.00055,-92.914031
Bodega sedesol,18.000007,-92.912656
Palapa insurgentes,18.033782,-92.901523
Delegacion insurgentes,18.033418,-92.900435
Jardin de niÒos insurgentes.,18.032489,-92.900552
Caseta de vigilancia,17.913523,-92.91748
Estacionamiento de liverpool,18.000726,-92.94597
Gimnasio de la s.s.p,17.971011,-92.926433
Instalaciones de injudet,17.976113,-92.940479
Auditorio c. D. E. Del pri,17.973532,-92.935232
Escuela de medicina de la ujat,17.97616,-92.954167
Gimnasio del parque la choca,18.003141,-92.950931
Estand issste interior la choca,18.003627,-92.951963
Club de leones,17.990754,-92.930801
Plaza de toros,17.990247,-92.953918
Central de abastos,17.991872,-92.965778
Instal. Del nvo. Parque tabasco,18.006184,-92.961323
AUDITORIO MPAL. JOSE S. DAGDUG J..,18.280653,-93.227776
EDIFICIO COBATAB No. 3,18.279833,-93.2249
CASA MAGISTERIAL,18.271667,-93.224722
GUARDERIA DEL DIF,18.268001,-93.224369
BIBLIOTECA REG. ROSENDO TARACENA,18.268084,-93.227913
ESC. DE EDUCACION ESPECIAL,18.268186,-93.229515
JARDIN DE NI—OS CARMEN RODAS,18.26807,-93.22903
CASA DE JUSTICIA,18.271667,-93.224722
JARDIN DE NI—OS SANTO DOMINGO,18.264938,-93.218824
CENTRAL CAMIONERA,18.256463,-93.230333
ESC. PRIM. ELPIDIO LOPEZ,18.256212,-93.225272
ESC. SEC. ANDRES DUARTE,18.250394,-93.225715
ESC. PRIM. ART. 123,17.923461,-92.905653
CONATAB No. 20,18.285529,-93.330394
JARDIN DE NI—OS SECTOR No. 4,18.281944,-93.331111
ESC. PRIM. ESCUADRON 201,18.286111,-93.331667
AUDITORIO DE LA DELEGACION MPAL.,18.266221,-93.225136
CASA DE LA CULTURA,18.263599,-93.222381
AUDITORIO MUNICIPAL,18.280653,-93.227776
ESC. SEC. TEC. No. 8,18.279381,-93.334204
Esc. Tecnica agropecuaria,18.261156,-93.221687
ESC. TELESECUNDARIA,18.240556,-93.351389
JARDIN DE NI—OS,18.240556,-93.351389
ESC. MANUEL BELTRAN BASTAR Y AUDITORIO,18.398444,-93.345
ESC. PRIM. IGNACIO ZARAGOZA,18.258613,-93.14793
ESC- PRIM. GUADALUPE VICTORIA,18.313083,-93.355111
ESC. PRIM. PROF. ERNESTO PRIANI.,18.373333,-93.332222
ESC. PRIM. CARLOS FDEZ. LOPEZ.,18.262583,-93.338806
ESC. PRIM. EMILIANA ZAPATA,18.334389,-93.453139
ESC. PRIM. NACIONES UNIDAS,18.334944,-93.415917
ESC. PRIM. 27 DE FEBRERO,18.254549,-93.228621
ESC. PRIM. FRANCISCO ZARCO.,18.383556,-93.379278
ESC. PRIM. RAFAEL RAMIREZ.,18.408528,-93.390056
ESC. PRIM. NARCISO MENDOZA,18.299528,-93.428667
ESC. SEC. JOSE VASCONCELOS,18.298917,-93.419111
ESC. PRIM. IGNACIO ZARAGOZA,18.236944,-93.429444
ESC. PRIM. JAIME NUNO,18.201111,-93.3835
ESC. PRIM. ROLDAN DE LA ROSA PEREGRINO,18.170861,-93.405972
ESC. PRIM. NI—OS HEROES.,18.267218,-93.22534
ESC. PRIM. JOSE COFFIN SANCHEZ,18.204333,-93.391528
ESC.. PRIM.MTRO. RAFAEL RAMIREZ C.,17.991852,-93.367311
ESCUELA PRIMARIA,18.163333,-93.401389
ESC. PRIM. EMILIANO ZAPATA,18.264451,-93.224509
ESC. SEC. SOR JUANA INES DE LA CRUZ.,18.216216,-93.273476
ESC. PRIM. EXALTACION CORDOVA,18.201722,-93.289972
ESC. PRIM. RIGOBERTO AREVALO,18.214722,-93.25
ESC. PRIM. ISABEL MOGUEL DE DIOS,18.265616,-93.22564
ESC. PRIM. EMILIANO ZAPATA,18.264454,-93.224512
DELEGACION MUNICIPAL.,18.23704,-93.127379
BIBLIOTECA MUNICIPAL,18.268042,-93.227956
CASA EJIDAL,18.25,-93.123611
ESCUELA PRIMARIA,18.229167,-93.1325
CASA DE LA CULTURA,18.263618,-93.222384
ESC. PRIM. FAUSTINO OLAN,18.261302,-93.182598
ESC. SEC. JUAN DE LA BARRERA,18.213889,-93.190556
DELEGACION MUNICIPAL,17.470001,-91.410113
ESC. PRIM. EDELMIRA HDEZ DIAZ.,18.309472,-93.261111
ESC. PRIM. ESTHER DIAZ VDA. DE LUTZOW,18.258923,-93.150049
ESC. PRIMARIA,18.236389,-93.380833
ESC. PRIM. ADOLFO LOPEZ MATEOS,18.228333,-93.369444
ESC. PRIM. PROF. CARLOS FDEZ I..,18.230889,-93.325583
ESC. PRIM. VICENTE GUERRERO,18.256833,-93.221478
ESC. PRIM. SILVIANO DE LOS SANTOS,18.262944,-93.371333
AUDITORIO MUNICIPAL,18.280648,-93.227775
IDIFTEC,18.178386,-93.068071
ESC. PRIMARIA,18.231111,-93.4525
J. NI—OS OVIDIO DECLORY,18.244139,-93.353333
ESC. PRIM. CARLOS P√âLLICER CAMARA,18.240667,-93.348361
ESC. PRIM.LIC. BENITO JUAREZ,18.2275,-93.396111
ESC. PRIM. GUADALUPE VICTORIA,18.223417,-93.417222
ESC. PRIMARIA,18.245,-93.4125
ESC.PRIM. GRAL. VICENTE GUERRERO,18.288611,-93.390833
ESC. PRIM. SIMON BOLIVAR,18.340111,-93.397333
ESC. PRIM. PROFR SALOME TARACENA,18.008958,-92.935107
CASA EJIDAL,18.071967,-93.071493
ESC. NI—OS HEROES DE CHAPULTEPEC,18.063889,-93.046667
ESC. PRIM. ADOLFO ARA,18.062222,-93.113055
ESC. PRIM. CORONEL GREGORIO MENDEZ MAGA—A,18.048333,-93.084167
ESC. PRIM. REPUBLICA DE ARGENTINA,18.046542,-93.298822
CASA EJIDAL,18.046542,-93.298822
DELEGACION MUNICIPAL,17.999047,-93.35865
ESC. PRIM. LAZARO CARDENAS,18.175543,-93.565424
ESC. PRIM. JOSEFA ORTIZ DE DOMINGUEZ,18.138824,-93.189873
ESC. PRIM. BENITO JUAREZ GARCIA,18.053535,-93.196354
CASA EJIDAL,18.053535,-93.196354
ESC. PRIM. ARQUIMEDES GUZMAN MARIN,18.035661,-93.209878
ESC. PRIM. MIGUEL HIDALGO Y COSTILLA,18.146794,-93.355572
ESC. PRIM. NICOLAS BRAVO,18.066822,-93.169327
ESC. PRIM.JOSE CLARO GARCIA,18.181799,-93.324053
ESC. PRIM. IGNACIO ZARAGOZA,18.090533,-93.245751
COLEGIO DE BACHILLERES No 32,18.066757,-93.169351
ESC. SEC. TECNICA No 14,18.177527,-93.362037
ESC. PRIM. MANUEL AVILA CAMACHO,18.136443,-93.296665
ESC. PRIM. SOLEDAD MARIN CABRERA,18.153024,-93.336901
ESC. PRIM. FELIPE DIAZ CONTRERAS,18.06378,-93.177788
ESC. PRIM. GRAL. FRANCISCO VILLA,18.136443,-93.296665
ESC. PRIM. LUIS PRIEGO BOLAINA,18.109793,-93.330077
ESC. PRIM. JOSE MARIA PINIO SUAREZ,18.063967,-93.161038
ESC. PRIM. FIDENCIA FERNANDEZ SASTRE,17.999038,-93.355192
ESC. PRIM. LEONA VICARIO,18.104002,-93.322523
ESC. PRIM. RAFAEL LUNA,18.104002,-93.322523
JARDIN DE NI—OS,18.100738,-93.340151
ESC. PRIM. LIC. CARLOS A. MADRAZO,18.058574,-93.169619
ESCUELA TELESECUNDARIA,18.058574,-93.169619
JARDIN DE NI—OS,18.067335,-93.177817
ESC. PRIM. BENITO JUAREZ GARCIA,17.984444,-93.213056
BIBLIOTECA,18.065934,-93.179428
ESC. PRIM. NACIONES UNIDAS,17.960027,-93.16007
CENTRO DE DESARROLLO,17.960027,-93.16007
ESC. PRIM. GRAL EMILIANO ZAPATA,18.067502,-93.171516
ESC. PRIM. AGUSTIN RUIZ DE LA PE—A,17.991208,-93.253334
COLEGIO DE BACHILLERES,18.067502,-93.171516
ESC. PRIM. MANUEL DE LA CRUZ,18.086243,-93.253904
DELEGACION MUNICIPAL,18.086243,-93.253904
ESC. PRIM. BEATRIZ BURELO VDA DE G.,18.046231,-93.310232
ESC. PRIM. TRITOLEMO TARACENA G.,18.11975,-93.212128
ESC. PRIM. MATILDE LLERGO DE HERNANDEZ,18.11975,-93.212128
ESC. PRIM. FEDERICO GUZMAN MARIN,18.100578,-93.28783
IGLESIA CATOLICA,18.116667,-93.271667
ESC. PRIMARIA,18.116667,-93.271667
ESC. PRIM. JUSTO SIERRA,18.090533,-93.245751
JARDIN DENI—OS,18.062665,-93.17734
ESC. PRIM. FELIPE CARRILLO PUERTO,18.131151,-93.246539
ESC. PRIM. FRANCISCO DE LA CRUZ MENDEZ,18.131151,-93.246539
ESC. PRIM. JOSE MARIA MORELOS Y PAVON,18.090533,-93.245751
ESC. PRIM. PROFR. JOSE HERNANDEZ LEON,18.137806,-93.160397
ESC. PRIM. POFR. ULDARICO CANTO PINO,18.157112,-93.257873
ESC. PRIM. FRANCISCO VILLA,18.071138,-93.169389
ESC. PRIM. JOSE EDUARDO DE CARDENAS,18.116621,-93.131485
ESC. PRIM. FRANCISCO I. MADERO,18.116621,-93.131485
ESC. PRIM. JOSE EDUARDO HERNANDEZ,18.015278,-93.149167
ESC. PRIM. DR. ENRIQUE VELAZQUEZ,18.041421,-93.206635
CASA DE SALUD,18.069035,-93.171699
JARDIN DE NI—OS,18.041421,-93.206635
ESC. PRIM. BENITO JUAREZ GARCIA,18.015278,-93.149167
ESC. PRIM. EMILIANO ZAPATA,17.983286,-92.955816
CASA EJIDAL,18.073596,-93.163156
BIBLIOTECA,17.98326,-92.955671
PALACIO DE LOS DEPORTES (CHONTAL),18.064789,-93.167163
CETIS No 40,18.063496,-93.163547
NAVES DEL PARQUE DE FERIA,18.067336,-93.177804
CASA DE LA CRISTIANDAD,18.065637,-93.176528
CENTRO SOCIAL ZAPATENCE,17.442463,-91.464078
GIMNACIO MUNICIPAL,17.442769,-91.366028
Palacio de los deportes,17.839888,-93.390311
Casino del pueblo,17.664419,-93.480943
Casa de la cultura,17.830278,-93.391389
La ganadera con cocina,17.830278,-93.391389
"Velatorio ""DIF""",17.838775,-93.390921
Ganadera local,17.826529,-93.393912
Club de leones,17.830278,-93.391389
Conalep,17.814332,-93.399627
Colegio de bachilleres,17.816002,-93.39777
Esc. Sec. Est. Marcelino garcia junco,17.836457,-93.390677
Esc. Sec. Federal,17.825218,-93.390696
Esc. Sec. Tecnica no. 18,17.840373,-93.395902
Esc. Prim. Giorgana guria,17.833465,-93.38927
Esc. Prim. Aureliano colorado,17.83689,-93.391468
Esc. Prim. Gabriel guerra gastelum,17.841872,-93.396305
ESC. PRIM. EDUARDO ZAMUDIO,17.83674,-93.391501
Casa de la cultura,17.72,-92.812222
Biblioteca municipal,17.719819,-92.812222
Alberca,17.717713,-92.810875
Campo de beisbol,17.717834,-92.812266
Casino del pueblo,17.723108,-92.809179
Esc. Prim. Est. Prof. Matias p. Piedra,17.720278,-92.81225
Esc. Sec. Fed. Jose vasconcelos,17.723472,-92.811111
Esc. Prim. Fed. Francisco j. Santa maria,17.722889,-92.815611
Esc. Sec. Est. Dr. Regulo torpey andrade,17.719,-92.812694
Esc. Prim. Leonor ponte de jimenez,17.718083,-92.808806
Colegio de bachilleres plantel no. 11,17.723833,-92.809278
Bodega municipal,17.722838,-92.808554
Casa de usos multiples,17.720413,-92.812475
Casino de la union ganadera local,17.723579,-92.809666
Esc. Prim. Virginia santa maria,17.827278,-92.8575
Albergue municipal,17.778889,-92.9
Iglesia catolica,17.891667,-92.8175
Biblioteca,17.721944,-92.869167
Casa de usos multiples,17.662222,-92.858611
Casino del pueblo,18.176389,-93.0625
Unidad deportiva (gimnasio),18.179878,-93.064959
Casa de la cultura,18.176514,-93.061832
Centro de rehabilitacion,18.176389,-93.0625
"ESC. PRIM. ""MANUEL GIL Y SAENZ""",18.146556,-93.037861
Delegacion municipal,18.146667,-93.036667
Casa de salud,18.146667,-93.036667
"Esc. Prim. ""lic. Carlos a. Madrazo""",18.195028,-93.056194
Delegacion municipal,18.195278,-93.056667
Casa de salud,18.195278,-93.056667
"Esc. Prim. ""carlos pellicer""",18.198167,-93.039528
Delegacion municipal,18.199167,-93.035278
"ESC. PRIM. ""JUAN ESCUTIA""",18.236889,-93.074361
Casa de salud,18.237222,-93.073333
"ESC. PRIM. ""FELIPE TOVAR""",18.2975,-93.078306
Biblioteca,18.176401,-93.06219
Casa de salud,18.296944,-93.077222
ESCUELA PRIMARIA,18.335278,-93.046111
Campo la perla,18.335278,-93.046111
Cooperativa pesquera,17.995208,-92.910009
Telesecundaria,18.335278,-93.046111
"ESC. PRIM. ""REINALDA TARACENA HDEZ""",18.304278,-93.067944
Casa ejidal,18.304444,-93.068056
ESCUELA PRIMARIA,18.328611,-93.083889
Delegacion municipal,18.328611,-93.083889
Casa de salud,18.179846,-93.059217
"ESC. PRIM. ""LEOVIGILDO FERRER""",18.237667,-93.082167
Casa ejidal,18.237778,-93.081667
Delegacion municipal,18.2375,-93.081667
"ESC. PRIM. ""NACIONES UNIDAS""",18.253861,-93.07775
"Esc. Prim. ""agustin melgar""",18.096778,-93.030194
Delegacion municipal,18.097778,-93.0275
Casa de salud,18.095157,-93.027993
"Esc. Prim. ""fidel rosado hdz""",18.076667,-93.023611
Delegacion municipal,18.095157,-93.027993
Casa de salud,18.095157,-93.027993
"Esc. Prim. ""isaias de dios veites""",18.079722,-93.041667
Delegacion municipal,18.095157,-93.027993
Casa de salud,18.095157,-93.027993
"ESC. PRIM. ""JUAN ESCUTIA""",18.112972,-93.053083
Delegacion municipal,18.113333,-93.052778
"Esc. Prim. ""vicente suarez""",18.14975,-93.108861
Delegacion municipal,18.151944,-93.126389
"ESC. PRIM. ""FRANCISCO I. MADERO""",18.120333,-93.061639
Delegacion municipal,18.120556,-93.061389
Casa de salud,18.174034,-93.069232
ESCUELA PRIMARIA,18.105556,-93.108056
Delegacion municipal,18.105556,-93.108056
Casa de salud,17.723233,-92.813033
"ESC. PRIM. ""SIMON BOLIVAR""",18.135417,-93.033083
Delegacion municipal,18.134444,-93.03
Casa de salud,18.176027,-93.062207
ESCUELA PRIMARIA,18.135278,-93.046667
Casa de estudios de la iglesia,18.135278,-93.046667
ESCUELA PRIMARIA,18.170278,-93.088333
"Esc. Prim. ""jose ma. Morelos y pavon""",18.196111,-93.121056
Eta22,18.17,-93.135556
ESCUELA PRIMARIA,18.173611,-93.175833
"Esc. Prim. ""martin garcia""",18.201667,-93.140833
"Esc. Prim. ""jose narciso rovirosa""",18.274889,-93.100333
ESCUELA PRIMARIA,18.120556,-93.0925
ESCUELA PRIMARIA,18.135278,-93.094444
"ESC. PRIM. ""JOSE INGENIEROS""",18.210389,-93.072806
"ESC. PRIM. ""JOSE MARTI""",18.270556,-93.091222
Telesecundaria,18.271944,-93.088889
Kinder,18.271944,-93.088889
ALBERGUE EL CUYO,18.52131,-92.8321
CASA DE LA CULTURA,18.53429,-92.81722
ACADEMIA DIF,18.51511,-92.81202
ASOCIACI√ìN GANADERA LOCAL 2000,18.52669,-92.81636
CASINO DEL PUEBLO,18.5265,-92.81628
Parroquia san isidro labrador,17.45354,-92.35318
Centro de Desarrollo comunitario,17.45447,-92.35533
Casa de oraciÛn Aviva el Fuego,17.45599,-92.35549
Parroquia San JosÈ,17.5362,-92.28539
Biblioteca municipal Abdias Calles Rivero,17.5363,-92.28506
Esc. Prim Articulo 123,17.52563,-92.28559
Casino la curva,17.52161,-92.29273
Casa Pastoral Juan Pablo II,17.524,-92.28543
Esc. Prim. Justo Sierra,17.49354,-92.26154
Iglesia Catolica Corpus Cristi,17.53084,-92.21422
Iglesia Catolica Sagrado corazÛn de Jes√∫s,17.43595,-92.37108
Iglesia Catolica Nuestra SeÒora de Guadalupe,17.45016,-92.35283
Secundaria JosÈ Maria Pino Suarez,17.45521,-92.08497
Esc. Prim. Rural Sabino de la Torre Ochoa,18.01265,-92.20253
Iglesia SeÒor de Tabasco,18.01236,-92.20216
Esc. Prim. Pedro M. Torres,17.49265,-92.16562
Casa de Salud,17.42248,-92.16218
Esc. Prim. Fernando Montes de Oca,17.48019,-92.11345
Esc. Prim. Juan de la Barrera,17.51472,-92.16161
Casa de Salud,17.51454,-92.16173
Esc. Prim. Emiliano Zapata,17.49354,-92.26154
Esc. Prim. Jose maria Morelos,17.55219,-92.35512
Iglesia Catolica Virgen del Carmen,17.55193,-92.35522
Iglesia Catolica SeÒor de las Lluvias,17.42571,-92.37265
Templo evangelico Jes√∫s de Nazareth,17.45106,-92.37025
J. N. Melida Cabrera Aguirre,17.56363,-96.37433
Esc. Prim. 27 de Febrero,17.57016,-92.37454
Esc. Prim. Rural Tomas Rodriguez Sastre,18.0348,-92.30242
J.N. Isabel Roman Zurita,18.03535,-92.301831
Esc. Prim. Rural Gral. Lazaro Cardenas,17.39323,-92.33243
Telesecundaria Guadalupe Antonio Cruz,17.41573,-92.34165
Casa de Salud,17.42195,-92.26151
Iglesia Adventista del Septimo dia A.R.,17.4143,-92.26098
Esc. Prim. Rur. Enrique C. Rebsamen,17.43235,-92.38362
Iglesia catolica San Miguel Arcangel,17.4752,-92.08497
Ermita catolica SeÒor de Tila,17.50042,-92.15075
Ermita Catolica San Pedro Apostol,18.03409,-92.26585
Laboratorio de Pescado,18.033409,-92.26585
Esc. Prim. Rural Amado Nervo,18.03393,-92.2713
Tele Sec Rural lic. Jes√∫s Sibilla Zurita,18.02266,-92.28412
EMSAN No. 36,18.02266,-92.28412
Iglesia Presbisteriana CongregaciÛn Salen,17.40292,-92.38536
Esc. Prim. Rur. Jose A. Narvaez Caceres,17.40131,-92.3838
Esc. Prim. Lic. Benito Juarez,17.44005,-92.2014
Iglesia catolica,17.46274,-92.13278
Esc. Prim. La Victoria,17.44254,-92.3036
Iglesia Catolica Virgen del Rosario,17.39188,-92.36242
Esc. Prim. Guillermo Prieto,17.39178,-92.37065
E.s.t.v. Luis Donaldo Colosio,17.56117,-92.28227
Esc. Prim. JosÈ Flores,17.48099,-92.19353
Esc. Prim. Rur. Lic. Manuel Sanchez,17.48581,-92.18525
Esc. Prim. Rur. JosÈ Maria Carrillo,17.38456,-92.35421
Conafe Filomeno Matas,17.44079,-92.39494
Iglesia de Dios en MÈxico,17.5954,-92.20099
Iglesi catolica RamÛn Grande,17.48537,-92.15291
Esc. Prim. Gregorio Mendez MagaÒa,17.54372,-92.28461
Esc. Prim. 16 de Sept,17.43328,-92.19319
Esc. Prim. Rur. Fed. 15 de mayo,17.38285,-92.2226
Telesecundaria Graciela Pintado de Madrazo,17.38321,-92.2224
Esc. Prim. Jaime Nuno,17.37023,-92.22134
Esc. Prim. Tierra y Libertad,17.56308,-92.38447
Iglesia SeÒor de la Salud,17.46276,-92.14322
Escuela Renacimiento,17.46272,-92.14322
Esc. Prim. Melchor Ocampo,17.17083,-92.21275
Esc. Primaria Francisco I. Madero,17.43412,-92.32021
Es. Prim. Emiliano Zapata,17.45235,-92.33166
Esc. Prim. Marcos E. Becerra,17.48559,-92.28292
Casino del Pueblo,17.49101,-92.22219
"Esc. Prim. ""Guadalupe Concha""",18.166389,-93.0175
Escuela de musica,18.167744,-93.017815
Estadio de beisbol,18.165463,-93.015774
Casino de pemex (obrero),18.168828,-93.018975
Casa de la cultura,18.17635,-93.061665
Hotel nacajuca,18.176967,-93.06308
"Iglesia central ""san antonio de padua""",18.16935,-93.019357
Esc. Prim. Republica de panama,18.172333,-93.022861
Casino del pueblo,18.167517,-93.022326
Dif municipal,18.17223,-93.023763
Iglesia del carmen,18.170234,-93.023525
Esc. De educacion especial,18.173757,-93.020677
Edificio del sindicato de maestros,18.169523,-93.018261
Edificio unete,18.169377,-93.015255
Esc. De oficios,18.162987,-93.008863
Jardin de niÒos,18.167389,-93.015307
Taxis (salon),18.165449,-93.016618
C.n.c. (salon),18.165947,-93.020444
Ganadera (salon),18.166389,-93.0175
Jardin de niÒos,18.021667,-92.955
Esc. Preparatoria abierta,18.167442,-93.019536
Delegacion municipal,17.984225,92.923526
"Esc. Prim. ""leona vicario""",18.167528,-92.999722
"Esc. Prim. Salvador diaz miron""",18.166417,-92.978333
Esc. Prim. Juan f. Corzo,18.140306,-93.004083
Centro rural infantil,18.139444,-93.005278
Iglesia,18.190833,-92.961111
Esc. Prim. Ignacio manuel altamirano,18.190361,-92.961667
Iglesia,18.214722,-92.946944
"Escuela primaria ""gregorio torres""",18.214861,-92.946778
Albergue (ini),18.214722,-92.946944
Escuela telesecundaria,18.167241,-93.015608
Iglesia,18.195,-92.993889
"Esc. Prim. ""ignacio ramirez""",18.193917,-92.994361
Iglesia,18.204167,-93.017778
